stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station
6015,,"Rudaminos st.",,54.66463,25.27975,http://www.stops.lt/vilnius/index.html#stop/1508,,
6023,,"Karaimų kapinės",,54.65581,25.29452,http://www.stops.lt/vilnius/index.html#stop/1516,,
6024,,"Karaimų kapinės",,54.65511,25.29743,http://www.stops.lt/vilnius/index.html#stop/2631,,
6025,,"Tyzenhauzų st.",,54.65593,25.29246,http://www.stops.lt/vilnius/index.html#stop/1515,,
6022,,"Žirnių st.",,54.65458,25.30182,http://www.stops.lt/vilnius/index.html#stop/1513,,
9738,,"Vikingų st.",,54.65065,25.28225,http://www.stops.lt/vilnius/index.html#stop/1520,,
9750,,"Vikingų st.",,54.65104,25.28251,http://www.stops.lt/vilnius/index.html#stop/1521,,
9754,,"Tyzenhauzų st.",,54.65629,25.29077,http://www.stops.lt/vilnius/index.html#stop/1522,,
5417,,"Alberto Kojelavičiaus st.",,54.69516,25.39570,http://www.stops.lt/vilnius/index.html#stop/2322,,
7586,,"Alberto Kojelavičiaus st.",,54.69505,25.39601,http://www.stops.lt/vilnius/index.html#stop/2376,,
6065,,"Bičių st.",,54.69735,25.42837,http://www.stops.lt/vilnius/index.html#stop/2367,,
6066,,"Bičių st.",,54.69757,25.42918,http://www.stops.lt/vilnius/index.html#stop/2366,,
6059,,"Gandrų st.",,54.69516,25.41467,http://www.stops.lt/vilnius/index.html#stop/2361,,
6060,,"Gandrų st.",,54.69521,25.41451,http://www.stops.lt/vilnius/index.html#stop/2360,,
5383,,"Girininkija",,54.69447,25.36403,http://www.stops.lt/vilnius/index.html#stop/2308,,
5384,,"Girininkija",,54.69456,25.36476,http://www.stops.lt/vilnius/index.html#stop/2309,,
6056,,"Ievų st.",,54.69433,25.40838,http://www.stops.lt/vilnius/index.html#stop/2344,,
6057,,"Ievų st.",,54.69430,25.40698,http://www.stops.lt/vilnius/index.html#stop/2343,,
6054,,"Jankos Kupalos st.",,54.69432,25.40168,http://www.stops.lt/vilnius/index.html#stop/2338,,
6055,,"Jankos Kupalos st.",,54.69445,25.40140,http://www.stops.lt/vilnius/index.html#stop/2337,,
5385,,"Kučkuriškės",,54.69551,25.36901,http://www.stops.lt/vilnius/index.html#stop/2311,,
5387,,"Kučkuriškės",,54.69581,25.36955,http://www.stops.lt/vilnius/index.html#stop/2310,,
6062,,"Rugiagėlių st.",,54.69630,25.42200,http://www.stops.lt/vilnius/index.html#stop/2365,,
6064,,"Rugiagėlių st.",,54.69608,25.42021,http://www.stops.lt/vilnius/index.html#stop/2364,,
5390,,"Širšių st.",,54.69566,25.38774,http://www.stops.lt/vilnius/index.html#stop/2320,,
5391,,"Širšių st.",,54.69561,25.38930,http://www.stops.lt/vilnius/index.html#stop/2321,,
5388,,"Užtvankos st.",,54.69670,25.38105,http://www.stops.lt/vilnius/index.html#stop/2318,,
5389,,"Užtvankos st.",,54.69650,25.38113,http://www.stops.lt/vilnius/index.html#stop/2319,,
5382,,"Viadukas",,54.69397,25.34920,http://www.stops.lt/vilnius/index.html#stop/2306,,
342,,"Arimų st.",,54.70248,25.43145,http://www.stops.lt/vilnius/index.html#stop/2375,,
6068,,"Užkiemio st.",,54.69880,25.43292,http://www.stops.lt/vilnius/index.html#stop/2373,,
6069,,"Užkiemio st.",,54.69905,25.43291,http://www.stops.lt/vilnius/index.html#stop/2374,,
5396,,"Dūmų st.",,54.69318,25.40137,http://www.stops.lt/vilnius/index.html#stop/2340,,
5415,,"Dūmų st.",,54.69318,25.40036,http://www.stops.lt/vilnius/index.html#stop/2339,,
6034,,"Grigaičiai",,54.68156,25.41215,http://www.stops.lt/vilnius/index.html#stop/2350,,
6195,,"Galgiai",,54.71943,25.41157,http://www.stops.lt/vilnius/index.html#stop/4603,,
548,,"Kalno st.",,54.70476,25.39286,http://www.stops.lt/vilnius/index.html#stop/2330,,
6221,,"Kalno st.",,54.70465,25.39315,http://www.stops.lt/vilnius/index.html#stop/2377,,
6051,,"Linksmoji st.",,54.69518,25.43604,http://www.stops.lt/vilnius/index.html#stop/2371,,
6052,,"Linksmoji st.",,54.69508,25.43593,http://www.stops.lt/vilnius/index.html#stop/2370,,
6047,,"Naujosios Vilnios žiedas",,54.68593,25.42996,http://www.stops.lt/vilnius/index.html#stop/2357,,
6048,,"Rytų st.",,54.69033,25.43371,http://www.stops.lt/vilnius/index.html#stop/2359,,
6049,,"Rytų st.",,54.68965,25.43285,http://www.stops.lt/vilnius/index.html#stop/2358,,
7588,,"Mildos st.",,54.69302,25.34210,http://www.stops.lt/vilnius/index.html#stop/2301,,
6040,,"Genių st.",,54.68798,25.41324,http://www.stops.lt/vilnius/index.html#stop/2349,,
6041,,"Genių st.",,54.68827,25.41255,http://www.stops.lt/vilnius/index.html#stop/2348,,
6073,,"Naujosios Vilnios žiedas",,54.68558,25.42811,http://www.stops.lt/vilnius/index.html#stop/2356,,
7444,,"Naujosios Vilnios žiedas",,54.68543,25.42889,http://www.stops.lt/vilnius/index.html#stop/2378,,
6044,,"Parko st.",,54.68550,25.42610,http://www.stops.lt/vilnius/index.html#stop/2355,,
6045,,"Parko st.",,54.68561,25.42449,http://www.stops.lt/vilnius/index.html#stop/2354,,
6042,,"Respublikinė psichiatrijos ligoninė",,54.68563,25.41933,http://www.stops.lt/vilnius/index.html#stop/2353,,
6043,,"Respublikinė psichiatrijos ligoninė",,54.68594,25.41868,http://www.stops.lt/vilnius/index.html#stop/2352,,
6035,,"Grigaičiai",,54.68198,25.41263,http://www.stops.lt/vilnius/index.html#stop/2351,,
6225,,"Tremtinių st.",,54.69260,25.41063,http://www.stops.lt/vilnius/index.html#stop/2346,,
1129,,"Naujoji Vilnia",,54.69516,25.44032,http://www.stops.lt/vilnius/index.html#stop/2372,,
5406,,"Neries st.",,54.69563,25.42869,http://www.stops.lt/vilnius/index.html#stop/2369,,
5408,,"Neries st.",,54.69572,25.42939,http://www.stops.lt/vilnius/index.html#stop/2368,,
5403,,"Pramonės st.",,54.69435,25.41807,http://www.stops.lt/vilnius/index.html#stop/2363,,
5411,,"Pramonės st.",,54.69448,25.41865,http://www.stops.lt/vilnius/index.html#stop/2362,,
5399,,"Tremtinių st.",,54.69310,25.41141,http://www.stops.lt/vilnius/index.html#stop/2347,,
6888,,"Rokantiškės",,54.70411,25.36406,http://www.stops.lt/vilnius/index.html#stop/1019,,
5394,,"Alberto Kojelavičiaus st.",,54.69465,25.39674,http://www.stops.lt/vilnius/index.html#stop/2323,,
6230,,"Alberto Kojelavičiaus st.",,54.69631,25.39844,http://www.stops.lt/vilnius/index.html#stop/2324,,
6211,,"Palydovo st.",,54.70100,25.40844,http://www.stops.lt/vilnius/index.html#stop/2331,,
6212,,"Palydovo st.",,54.70112,25.40998,http://www.stops.lt/vilnius/index.html#stop/2332,,
6207,,"Pupojų st.",,54.70272,25.41411,http://www.stops.lt/vilnius/index.html#stop/2334,,
6208,,"Pupojų st.",,54.70183,25.41310,http://www.stops.lt/vilnius/index.html#stop/2333,,
6203,,"Šiaurės st.",,54.70929,25.41681,http://www.stops.lt/vilnius/index.html#stop/2336,,
6204,,"Šiaurės st.",,54.70863,25.41716,http://www.stops.lt/vilnius/index.html#stop/2335,,
6215,,"Uosių st.",,54.69939,25.40195,http://www.stops.lt/vilnius/index.html#stop/2326,,
6217,,"Uosių st.",,54.69903,25.40122,http://www.stops.lt/vilnius/index.html#stop/2325,,
6199,,"Vakario st.",,54.71376,25.41248,http://www.stops.lt/vilnius/index.html#stop/1020,,
6727,,"Lelijų st.",,54.68949,25.40021,http://www.stops.lt/vilnius/index.html#stop/2342,,
6729,,"Lelijų st.",,54.68973,25.40104,http://www.stops.lt/vilnius/index.html#stop/2341,,
7587,,"Mildos st.",,54.69147,25.34376,http://www.stops.lt/vilnius/index.html#stop/2302,,
6721,,"Pūčkoriai",,54.69112,25.36730,http://www.stops.lt/vilnius/index.html#stop/2315,,
6722,,"Pūčkoriai",,54.69145,25.36641,http://www.stops.lt/vilnius/index.html#stop/2314,,
6719,,"Pūčkorių atodanga",,54.69159,25.36010,http://www.stops.lt/vilnius/index.html#stop/2313,,
6732,,"Pūčkorių atodanga",,54.69190,25.35966,http://www.stops.lt/vilnius/index.html#stop/2312,,
6724,,"Stepono Batoro st.",,54.69312,25.37896,http://www.stops.lt/vilnius/index.html#stop/2317,,
6725,,"Stepono Batoro st.",,54.69317,25.37802,http://www.stops.lt/vilnius/index.html#stop/2316,,
5400,,"Tremtinių st.",,54.69290,25.40981,http://www.stops.lt/vilnius/index.html#stop/2345,,
5381,,"Viadukas",,54.69301,25.34898,http://www.stops.lt/vilnius/index.html#stop/2307,,
6218,,"Paparčių st.",,54.70163,25.39411,http://www.stops.lt/vilnius/index.html#stop/2328,,
6219,,"Paparčių st.",,54.70157,25.39462,http://www.stops.lt/vilnius/index.html#stop/2329,,
6216,,"Uosių st.",,54.69943,25.40141,http://www.stops.lt/vilnius/index.html#stop/2327,,
6887,,"Lyglaukiai",,54.70250,25.35390,http://www.stops.lt/vilnius/index.html#stop/2305,,
6883,,"Šilo st.",,54.70009,25.34933,http://www.stops.lt/vilnius/index.html#stop/2304,,
6881,,"Viršupis",,54.69624,25.34492,http://www.stops.lt/vilnius/index.html#stop/2303,,
8373,,"Naujoji Vilnia",,54.69526,25.43904,http://www.stops.lt/vilnius/index.html#stop/2379,,
8342,,"Verbų st.",,54.69452,25.44460,http://www.stops.lt/vilnius/index.html#stop/2387regio,,
8343,,"Verbų st.",,54.69455,25.44464,http://www.stops.lt/vilnius/index.html#stop/2388regio,,
9606,,"Rokantiškių sodai",,54.70588,25.37581,http://www.stops.lt/vilnius/index.html#stop/2393,,
9604,,"Uosių sodai",,54.70751,25.38723,http://www.stops.lt/vilnius/index.html#stop/2391,,
9605,,"Uosių sodai",,54.70760,25.38705,http://www.stops.lt/vilnius/index.html#stop/2392,,
9607,,"Rokantiškių sodai",,54.70593,25.37536,http://www.stops.lt/vilnius/index.html#stop/2394,,
6133,,"Sodžiaus st.",,54.61366,25.38883,http://www.stops.lt/vilnius/index.html#stop/4310,,
6134,,"Sodžiaus st.",,54.61390,25.38901,http://www.stops.lt/vilnius/index.html#stop/4309,,
6130,,"Stankutiškės",,54.62017,25.38996,http://www.stops.lt/vilnius/index.html#stop/4307,,
6131,,"Stankutiškės",,54.62074,25.39016,http://www.stops.lt/vilnius/index.html#stop/4308,,
6126,,"Daržininkai",,54.63727,25.36856,http://www.stops.lt/vilnius/index.html#stop/4304,,
6127,,"Daržininkai",,54.63803,25.36670,http://www.stops.lt/vilnius/index.html#stop/4327,,
6120,,"Minsko plentas",,54.64434,25.33872,http://www.stops.lt/vilnius/index.html#stop/4301,,
6124,,"Nemėžis",,54.63997,25.35694,http://www.stops.lt/vilnius/index.html#stop/4303,,
6125,,"Nemėžis",,54.64047,25.35628,http://www.stops.lt/vilnius/index.html#stop/1420,,
6128,,"Posūkis",,54.62644,25.39308,http://www.stops.lt/vilnius/index.html#stop/4306,,
6129,,"Posūkis",,54.62727,25.39227,http://www.stops.lt/vilnius/index.html#stop/4329,,
6122,,"Sodai",,54.64243,25.34666,http://www.stops.lt/vilnius/index.html#stop/4302,,
9680,,"Baltarusių st.",,54.63364,25.34363,http://www.stops.lt/vilnius/index.html#stop/4351,,
9681,,"Sodybų st.",,54.63182,25.32668,http://www.stops.lt/vilnius/index.html#stop/4353,,
9790,,"Šveicarų st.",,54.63509,25.32657,http://www.stops.lt/vilnius/index.html#stop/4358,,
9677,,"Nemėžis",,54.63881,25.35582,http://www.stops.lt/vilnius/index.html#stop/4350,,
9678,,"Vladislavo Sirokomlės st.",,54.63453,25.35393,http://www.stops.lt/vilnius/index.html#stop/4352,,
6978,,"Durpių st.",,54.59582,25.20494,http://www.stops.lt/vilnius/index.html#stop/5139,,
6979,,"Durpių st.",,54.59657,25.20456,http://www.stops.lt/vilnius/index.html#stop/5138,,
4565,,"Pagiriai",,54.57716,25.19829,http://www.stops.lt/vilnius/index.html#stop/5114,,
4612,,"Pirmieji Pagiriai",,54.58635,25.21041,http://www.stops.lt/vilnius/index.html#stop/5133,,
4613,,"Pirmieji Pagiriai",,54.58711,25.21116,http://www.stops.lt/vilnius/index.html#stop/5134,,
4563,,"Žemieji Pagiriai",,54.58150,25.20442,http://www.stops.lt/vilnius/index.html#stop/5112,,
4564,,"Žemieji Pagiriai",,54.58272,25.20609,http://www.stops.lt/vilnius/index.html#stop/5113,,
9468,,"Vokės parkas",,54.59378,25.22004,http://www.stops.lt/vilnius/index.html#stop/2721,,
9567,,"Vokės parkas",,54.59501,25.21903,http://www.stops.lt/vilnius/index.html#stop/2725,,
9479,,"Juliaus Janonio st.",,54.64764,25.11056,http://www.stops.lt/vilnius/index.html#stop/3902,,
9683,,"Juliaus Janonio st.",,54.64778,25.10911,http://www.stops.lt/vilnius/index.html#stop/3903,,
9967,,"Vilijos st.",,54.63484,25.17254,http://www.stops.lt/vilnius/index.html#stop/2951,,
7022,,"Gabijos st.",,54.73128,25.22466,http://www.stops.lt/vilnius/index.html#stop/3307,,
7023,,"Gabijos st.",,54.73143,25.22647,http://www.stops.lt/vilnius/index.html#stop/3308,,
7898,,"Juliaus Juzeliūno st.",,54.73046,25.23516,http://www.stops.lt/vilnius/index.html#stop/3328,,
687,,"Medeinos st.",,54.72871,25.21815,http://www.stops.lt/vilnius/index.html#stop/3303,,
6925,,"Medeinos st.",,54.72967,25.21902,http://www.stops.lt/vilnius/index.html#stop/3304,,
6931,,"Skalvių st.",,54.73471,25.22005,http://www.stops.lt/vilnius/index.html#stop/3306,,
7603,,"Skalvių st.",,54.73455,25.21963,http://www.stops.lt/vilnius/index.html#stop/3305,,
949,,"Sūduvių st.",,54.72563,25.21922,http://www.stops.lt/vilnius/index.html#stop/3301,,
5141,,"Sūduvių st.",,54.72646,25.21906,http://www.stops.lt/vilnius/index.html#stop/3302,,
364,,"Juliaus Juzeliūno st.",,54.73031,25.23644,http://www.stops.lt/vilnius/index.html#stop/3320,,
6766,,"Juliaus Juzeliūno st.",,54.72919,25.23578,http://www.stops.lt/vilnius/index.html#stop/3319,,
6484,,"Pašilaičių žiedas",,54.72773,25.23387,http://www.stops.lt/vilnius/index.html#stop/3324,,
6481,,"Vilniaus rajono poliklinika",,54.72332,25.23400,http://www.stops.lt/vilnius/index.html#stop/3313,,
6482,,"Vilniaus rajono poliklinika",,54.72281,25.23343,http://www.stops.lt/vilnius/index.html#stop/3314,,
6523,,"Žemynos st.",,54.72576,25.23344,http://www.stops.lt/vilnius/index.html#stop/3316,,
6653,,"Žemynos st.",,54.72665,25.23398,http://www.stops.lt/vilnius/index.html#stop/3315,,
7027,,"Pašilaičiai",,54.73141,25.23164,http://www.stops.lt/vilnius/index.html#stop/3312,,
7028,,"Pašilaičiai",,54.73195,25.23050,http://www.stops.lt/vilnius/index.html#stop/3311,,
795,,"Deivių st.",,54.73562,25.22905,http://www.stops.lt/vilnius/index.html#stop/3310,,
7896,,"Jurgio Baltrušaičio st.",,54.72934,25.23892,http://www.stops.lt/vilnius/index.html#stop/3326,,
7897,,"Jurgio Baltrušaičio st.",,54.72903,25.23961,http://www.stops.lt/vilnius/index.html#stop/3327,,
8268,,"Jurgio Baltrušaičio st.",,54.72944,25.23738,http://www.stops.lt/vilnius/index.html#stop/3329,,
8275,,"Pašilaičių žiedas",,54.72842,25.23430,http://www.stops.lt/vilnius/index.html#stop/3335,,
9766,,"Pavilnionių st.",,54.73575,25.21449,http://www.stops.lt/vilnius/index.html#stop/3336,,
9768,,"Pavilnionių st.",,54.73569,25.21497,http://www.stops.lt/vilnius/index.html#stop/3337,,
9153,,"Perkūno st.",,54.73936,25.22720,http://www.stops.lt/vilnius/index.html#stop/3332,,
449,,"Filaretų st.",,54.68532,25.30853,http://www.stops.lt/vilnius/index.html#stop/1210,,
6571,,"Filaretų st.",,54.68473,25.30917,http://www.stops.lt/vilnius/index.html#stop/0437,,
603,,"Krivių st.",,54.68802,25.30531,http://www.stops.lt/vilnius/index.html#stop/1101,,
6568,,"Krivių st.",,54.68730,25.30562,http://www.stops.lt/vilnius/index.html#stop/0438,,
6572,,"Polocko st.",,54.68331,25.31286,http://www.stops.lt/vilnius/index.html#stop/1209,,
6565,,"Vasaros st.",,54.69130,25.30471,http://www.stops.lt/vilnius/index.html#stop/0439,,
6566,,"Vasaros st.",,54.69122,25.30503,http://www.stops.lt/vilnius/index.html#stop/1102,,
684,,"Markučiai",,54.67430,25.32268,http://www.stops.lt/vilnius/index.html#stop/1218,,
387,,"Belmontas",,54.68403,25.32038,http://www.stops.lt/vilnius/index.html#stop/1217,,
5425,,"Belmontas",,54.68379,25.31940,http://www.stops.lt/vilnius/index.html#stop/1211,,
5421,,"Mildos st.",,54.69162,25.34337,http://www.stops.lt/vilnius/index.html#stop/1216,,
5372,,"Rudens st.",,54.68640,25.32505,http://www.stops.lt/vilnius/index.html#stop/1213,,
5424,,"Rudens st.",,54.68599,25.32358,http://www.stops.lt/vilnius/index.html#stop/1212,,
5373,,"Šaudykla",,54.68894,25.33183,http://www.stops.lt/vilnius/index.html#stop/1215,,
5423,,"Šaudykla",,54.68902,25.33088,http://www.stops.lt/vilnius/index.html#stop/1214,,
931,,"Srovės st.",,54.68188,25.31555,http://www.stops.lt/vilnius/index.html#stop/1208,,
5857,,"Paplaujos st.",,54.67465,25.31948,http://www.stops.lt/vilnius/index.html#stop/1204,,
5858,,"Paplaujos st.",,54.67490,25.31879,http://www.stops.lt/vilnius/index.html#stop/1205,,
356,,"„Audėjas“",,54.67878,25.31164,http://www.stops.lt/vilnius/index.html#stop/1207,,
5925,,"„Audėjas“",,54.67839,25.31053,http://www.stops.lt/vilnius/index.html#stop/0424,,
1123,,"Zarasų st.",,54.67669,25.31012,http://www.stops.lt/vilnius/index.html#stop/1203,,
8336,,"Markučiai",,54.67440,25.32220,http://www.stops.lt/vilnius/index.html#stop/1206,,
6705,,"Alėja",,54.67718,25.38428,http://www.stops.lt/vilnius/index.html#stop/1414,,
6706,,"Alėja",,54.67721,25.38291,http://www.stops.lt/vilnius/index.html#stop/1413,,
6703,,"Gamtininkų st.",,54.67501,25.36818,http://www.stops.lt/vilnius/index.html#stop/1412,,
6704,,"Gamtininkų st.",,54.67492,25.36752,http://www.stops.lt/vilnius/index.html#stop/1411,,
6695,,"Grūdų st.",,54.66806,25.35946,http://www.stops.lt/vilnius/index.html#stop/1407,,
6696,,"Grūdų st.",,54.66857,25.35989,http://www.stops.lt/vilnius/index.html#stop/1408,,
6699,,"Pavilnys",,54.67112,25.36125,http://www.stops.lt/vilnius/index.html#stop/1409,,
6700,,"Pavilnys",,54.67156,25.36160,http://www.stops.lt/vilnius/index.html#stop/1410,,
6707,,"Strelčiukai",,54.67787,25.39851,http://www.stops.lt/vilnius/index.html#stop/1416,,
6708,,"Strelčiukai",,54.67782,25.39695,http://www.stops.lt/vilnius/index.html#stop/1415,,
6693,,"Garsioji st.",,54.66689,25.35356,http://www.stops.lt/vilnius/index.html#stop/1405,,
6694,,"Garsioji st.",,54.66690,25.35569,http://www.stops.lt/vilnius/index.html#stop/1406,,
7716,,"Šumsko kryptis",,54.65889,25.36440,http://www.stops.lt/vilnius/index.html#stop/1427,,
7818,,"Ašmenėlės st.",,54.66035,25.35536,http://www.stops.lt/vilnius/index.html#stop/1428,,
7819,,"Ašmenėlės st.",,54.66028,25.35559,http://www.stops.lt/vilnius/index.html#stop/1429,,
6688,,"Guriai",,54.66285,25.34007,http://www.stops.lt/vilnius/index.html#stop/1401,,
7710,,"Guriai",,54.66245,25.34243,http://www.stops.lt/vilnius/index.html#stop/1422,,
7714,,"Gurių sodai",,54.65986,25.35971,http://www.stops.lt/vilnius/index.html#stop/1425,,
7715,,"Gurių sodai",,54.65997,25.35911,http://www.stops.lt/vilnius/index.html#stop/1426,,
7711,,"Pranciškaus Baltraus Šivickio st.",,54.66124,25.34986,http://www.stops.lt/vilnius/index.html#stop/1423,,
7712,,"Pranciškaus Baltraus Šivickio st.",,54.66132,25.34958,http://www.stops.lt/vilnius/index.html#stop/1424,,
617,,"Kinologijos centras",,54.64925,25.32053,http://www.stops.lt/vilnius/index.html#stop/1417,,
6121,,"Minsko plentas",,54.64501,25.33736,http://www.stops.lt/vilnius/index.html#stop/1418,,
6123,,"Sodai",,54.64299,25.34566,http://www.stops.lt/vilnius/index.html#stop/1419,,
6687,,"Guriai",,54.66331,25.34187,http://www.stops.lt/vilnius/index.html#stop/1402,,
6690,,"Pavilnio sodai",,54.66494,25.34565,http://www.stops.lt/vilnius/index.html#stop/1403,,
6691,,"Pavilnio sodai",,54.66501,25.34655,http://www.stops.lt/vilnius/index.html#stop/1404,,
7364,,"Žemasis Pavilnys",,54.67924,25.35934,http://www.stops.lt/vilnius/index.html#stop/1421,,
9660,,"Pavilnio regioninis parkas",,54.66049,25.33770,http://www.stops.lt/vilnius/index.html#stop/1436,,
9661,,"Pavilnio regioninis parkas",,54.66063,25.33764,http://www.stops.lt/vilnius/index.html#stop/1437,,
8344,,"Tuputiškės",,54.67649,25.34376,http://www.stops.lt/vilnius/index.html#stop/1434,,
8345,,"Tuputiškės",,54.67655,25.34235,http://www.stops.lt/vilnius/index.html#stop/1435,,
8333,,"Žemoji st.",,54.67616,25.35118,http://www.stops.lt/vilnius/index.html#stop/1432,,
8335,,"Žemoji st.",,54.67619,25.35090,http://www.stops.lt/vilnius/index.html#stop/1433,,
8331,,"Žiedų st.",,54.67762,25.35552,http://www.stops.lt/vilnius/index.html#stop/1430,,
8332,,"Žiedų st.",,54.67737,25.35472,http://www.stops.lt/vilnius/index.html#stop/1431,,
7693,,"Bitėnų st.",,54.70178,25.17204,http://www.stops.lt/vilnius/index.html#stop/3612,,
7694,,"Bitėnų st.",,54.70159,25.17223,http://www.stops.lt/vilnius/index.html#stop/3613,,
4526,,"Gilužio st.",,54.70400,25.17438,http://www.stops.lt/vilnius/index.html#stop/3609,,
7695,,"Gilužio st.",,54.70451,25.17449,http://www.stops.lt/vilnius/index.html#stop/3614,,
8067,,"Karaliaučiaus st.",,54.70798,25.17510,http://www.stops.lt/vilnius/index.html#stop/3628,,
8059,,"Papilėnų st.",,54.70822,25.18660,http://www.stops.lt/vilnius/index.html#stop/3604,,
7948,,"Įsruties st.",,54.71045,25.18122,http://www.stops.lt/vilnius/index.html#stop/3623,,
7949,,"Įsruties st.",,54.70994,25.18293,http://www.stops.lt/vilnius/index.html#stop/3624,,
7950,,"Pajautos st.",,54.71050,25.17406,http://www.stops.lt/vilnius/index.html#stop/3625,,
7951,,"Pajautos st.",,54.71018,25.17608,http://www.stops.lt/vilnius/index.html#stop/3626,,
7959,,"Pajautos st.",,54.70977,25.17488,http://www.stops.lt/vilnius/index.html#stop/3627,,
8060,,"Pilaitė",,54.70433,25.20108,http://www.stops.lt/vilnius/index.html#stop/3602,,
4988,,"Piliakalnio st.",,54.69988,25.21163,http://www.stops.lt/vilnius/index.html#stop/5164,,
4989,,"Piliakalnio st.",,54.69947,25.21286,http://www.stops.lt/vilnius/index.html#stop/5165,,
7947,,"Smalinės st.",,54.70932,25.18742,http://www.stops.lt/vilnius/index.html#stop/3622,,
8069,,"Smalinės st.",,54.70855,25.18792,http://www.stops.lt/vilnius/index.html#stop/3629,,
6621,,"Senoji  Pilaitė",,54.70416,25.19664,http://www.stops.lt/vilnius/index.html#stop/3601,,
6611,,"Karaliaučiaus st.",,54.70725,25.17582,http://www.stops.lt/vilnius/index.html#stop/3607,,
6612,,"Karaliaučiaus st.",,54.70737,25.17598,http://www.stops.lt/vilnius/index.html#stop/3608,,
6618,,"Papilėnų st.",,54.70694,25.18710,http://www.stops.lt/vilnius/index.html#stop/3603,,
6614,,"Tolminkiemio st.",,54.70736,25.18119,http://www.stops.lt/vilnius/index.html#stop/3606,,
6615,,"Tolminkiemio st.",,54.70721,25.18009,http://www.stops.lt/vilnius/index.html#stop/3605,,
9561,,"Papilėnų st.",,54.70753,25.18781,http://www.stops.lt/vilnius/index.html#stop/3635,,
8370,,"Padekaniškės",,54.71059,25.16035,http://www.stops.lt/vilnius/index.html#stop/3632,,
8371,,"Padekaniškės",,54.71052,25.16118,http://www.stops.lt/vilnius/index.html#stop/3633,,
8934,,"Pilaitė",,54.70304,25.20171,http://www.stops.lt/vilnius/index.html#stop/3634,,
5948,,"Liepkalnis",,54.66285,25.29885,http://www.stops.lt/vilnius/index.html#stop/1514,,
6019,,"Perlojos st.",,54.66423,25.29368,http://www.stops.lt/vilnius/index.html#stop/1512,,
6020,,"Perlojos st.",,54.66464,25.29225,http://www.stops.lt/vilnius/index.html#stop/1317,,
5946,,"Liepkalnis",,54.66287,25.29995,http://www.stops.lt/vilnius/index.html#stop/1316,,
5947,,"Liepkalnis",,54.66298,25.30015,http://www.stops.lt/vilnius/index.html#stop/1315,,
5998,,"Žirnių st.",,54.65485,25.30304,http://www.stops.lt/vilnius/index.html#stop/1314,,
6673,,"Gervėčių st.",,54.67460,25.29728,http://www.stops.lt/vilnius/index.html#stop/0418,,
6674,,"Gervėčių st.",,54.67336,25.29882,http://www.stops.lt/vilnius/index.html#stop/0419,,
6675,,"Rasų kapinės",,54.67005,25.30123,http://www.stops.lt/vilnius/index.html#stop/1307,,
6676,,"Rasų kapinės",,54.67055,25.30099,http://www.stops.lt/vilnius/index.html#stop/1306,,
6678,,"Dunojaus st.",,54.66644,25.30701,http://www.stops.lt/vilnius/index.html#stop/1309,,
6679,,"Dunojaus st.",,54.66657,25.30666,http://www.stops.lt/vilnius/index.html#stop/1308,,
6682,,"Juodasis kelias",,54.66648,25.32460,http://www.stops.lt/vilnius/index.html#stop/1312,,
6683,,"Juodasis kelias",,54.66634,25.32542,http://www.stops.lt/vilnius/index.html#stop/1313,,
6680,,"Ribiškės",,54.66687,25.31260,http://www.stops.lt/vilnius/index.html#stop/1310,,
6681,,"Ribiškės",,54.66684,25.31329,http://www.stops.lt/vilnius/index.html#stop/1311,,
7688,,"Balstogės st.",,54.67212,25.30496,http://www.stops.lt/vilnius/index.html#stop/1318,,
7689,,"Balstogės st.",,54.67137,25.30457,http://www.stops.lt/vilnius/index.html#stop/1319,,
8365,,"Liepkalnis",,54.66284,25.29930,http://www.stops.lt/vilnius/index.html#stop/1519,,
7108,,"Beržų st.",,54.80771,25.24820,http://www.stops.lt/vilnius/index.html#stop/5135,,
7344,,"Beržų st.",,54.80781,25.24737,http://www.stops.lt/vilnius/index.html#stop/5192,,
7109,,"Riešės gimnazija",,54.80856,25.23469,http://www.stops.lt/vilnius/index.html#stop/5104,,
7110,,"Riešės gimnazija",,54.80872,25.23333,http://www.stops.lt/vilnius/index.html#stop/5103,,
7106,,"Didžioji Riešė",,54.80610,25.25682,http://www.stops.lt/vilnius/index.html#stop/5101,,
7107,,"Didžioji Riešė",,54.80684,25.25674,http://www.stops.lt/vilnius/index.html#stop/5102,,
7103,,"Kaštonų st.",,54.79815,25.26213,http://www.stops.lt/vilnius/index.html#stop/5131,,
7104,,"Kaštonų st.",,54.79836,25.26211,http://www.stops.lt/vilnius/index.html#stop/5132,,
7097,,"Kiparisų st.",,54.78211,25.27210,http://www.stops.lt/vilnius/index.html#stop/5125,,
7098,,"Kiparisų st.",,54.78256,25.27198,http://www.stops.lt/vilnius/index.html#stop/5126,,
7101,,"Lauko st.",,54.79233,25.26606,http://www.stops.lt/vilnius/index.html#stop/5129,,
7102,,"Lauko st.",,54.79260,25.26596,http://www.stops.lt/vilnius/index.html#stop/5130,,
7099,,"Samanų st.",,54.78696,25.26909,http://www.stops.lt/vilnius/index.html#stop/5127,,
7100,,"Samanų st.",,54.78713,25.26907,http://www.stops.lt/vilnius/index.html#stop/5128,,
